,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,link,word_count,headline,inner_html,petrol,hsd,mDeBERTa (Very positive),mDeBERTa (Positive),mDeBERTa (Neutral),mDeBERTa (Negative),mDeBERTa (Very negative),multilingual (Very positive),multilingual (Positive),multilingual (Neutral),multilingual (Negative),multilingual (Very negative)
61,61,61,61,16/12/2021,https://e.jang.com.pk/detail/14200,153,پٹرول، ڈیزل 5، مٹی کا یتیل لائٹ ڈیزل 7 روپے سستا, ( کامرس رپور ٹر ) وفاقی حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں کمی کر دی ، پیٹرول کی قیمت میں 5روپے فی لٹر، ہائی ا سپیڈ ڈیزل 5روپے فی لٹر، مٹی کا تیل 7روپے فی لٹر اور لائیٹ ڈیزل آئل کی قیمت میں 7روپے ایک پیسے فی لٹر کمی کی گئی ہے، پٹرول کی نئی قیمت 140.82 ، ہائی سپیڈ ڈیزل137.62 مٹی کےتیل کی قیمت 109.53 روپے فی لٹر مقرر ،وزارت خزانہ کے اعلامیہ کے مطابق نئی قیمتوں کا اطلاق 16دسمبر سے ہوگیا ہے، قیمتوں میں کمی کے بعد پیٹرول کی نئی قیمت 140روپے82پیسے فی لٹر ، ہائی سپیڈ ڈیزل کی قیمت 137روپے62پیسے فی لٹر ، مٹی کے تیل کی قیمت 109روپے 53پیسے اور لائیٹ ڈیزل آئل کی قیمت 107روپے6پیسے فی لٹر مقرر کر دی گئی ہے، وزارت خزانہ کے مطابق عالمی مارکیٹ میں تیل کی قیمتوں میں کمی کے رحجان کےپیش نظر پیٹرولیم مصنوعات کی قیمتوں میں کمی کی گئی ہے,144.82,141.62,0.1539523899555206,0.4639710187911987,0.1790556758642196,0.1509080529212951,0.0521128624677658,0.22086526453495026,0.48172351717948914,0.16898809373378754,0.0781499594449997,0.05027320981025696
62,62,62,62,01/12/2021,https://e.jang.com.pk/detail/8020%22,95,حکومت کا پیٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا فیصلہ ,کراچی (نیوز ڈیسک) وفاقی حکومت نے پیٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا فیصلہ کرلیا۔ میڈیا رپورٹ کے مطابق حکومت نے یکم دسمبر سے آئندہ 15 روز کیلئے پیٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا فیصلہ کیا ہے۔ وزرات خزانہ کے مطابق پیٹرول کی قیمت 145روپے82 فی لیٹر برقرار رہے گی جبکہ ڈیزل کی قیمت 142 روپے62 پیسے فی لیٹر برقرار رہے گی۔ وزارت خزانہ نے بتایا کہ لائٹ ڈیز ل آئل کی قیمت 114 روپے 7 پیسے فی لیٹر اور مٹی کی تیل کی قیمت 116 روپے 53 پیسے فی لیٹر برقرار رہے گی۔,140.82,137.62,0.0583775453269481,0.1974965929985046,0.2409979104995727,0.384250283241272,0.1188776344060897,0.11146876215934753,0.34902554750442505,0.3271036148071289,0.1269139051437378,0.08548813313245773
63,63,63,63,16/10/2021,https://jang.com.pk/news/998832,100,پیٹرولیم قیمتوں میں ردوبدل کا اعلان آج ہوگا ,( نمائندہ جنگ ) وزارت خزانہ کی جانب سے رات گئے تک پیٹرولیم مصنوعات کی قیمتوں میں آئندہ 15یوم کے لیے ردوبدل کا کوئی اعلا ن نہیں کیا گیاامکان ہے کہ پیٹرولیم مصنوعات کی قیمتوں سے متعلق آج فیصلہ کیا جائے گا۔وزارت خزانہ کے ذرائع کے مطابق پیٹرولیم مصنوعات کی قیمتوں میں ردوبدل کا اعلان 16اکتوبر (آج)کو کیاجائے گا۔وزارت خزانہ کی جانب سے جمعہ کواوگراکی مجوزہ سمری سے متعلق کوئی اعلان نہیں ہوا۔ اوگرا نے پیٹرول کی قیمت میں 5روپے 90پیسے فی لیٹر اور ڈیزل کی قیمت میں 10روپے فی لٹر اضافے کی سمری وزارت پیٹرولیم کو ارسال کی تھی۔,145.82,142.62,0.1456661969423294,0.3416952192783355,0.1726711988449096,0.2556726038455963,0.0842948034405708,0.05464138090610504,0.16250555217266083,0.6922658085823059,0.05919270217418671,0.03139454871416092
64,64,64,64,01/10/2021,https://jang.com.pk/news/992042,433,پیٹرولیم مصنوعات کی قیمتیں ملکی تاریخ کی بلند ترین سطح پر، پیٹرول 127.30، ڈیزل 122.04 روپے فی لیٹر ہوگیا,کراچی(جنگ نیوز، خبر ایجنسی)پیٹرولیم مصنوعات کی قیمتیں تاریخ کی بلند ترین سطح پر، پٹرول127.30،ڈیزل122.04کا ہوگیا، پٹرول کی قیمت میں 4روپے، ہائی اسپیڈ ڈیزل 2روپے، لائٹ ڈیزل 8روپے 82 پیسے اور مٹی کے تیل کی قیمت میں7روپے 5پیسے فی لیٹر اضافہ، نوٹیفکیشن جاری،ادھر ایل پی جی کی فی کلو قیمت 29روپے 10پیسےبڑھ کر 203روپے 69 پیسے ہوگئی ،11.8 کلو کا گھریلو سلنڈر 343روپے مہنگا ہو کر 2403 روپےتک پہنچ گئی۔تفصیلا ت کےمطابق حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کردیا،پیٹرولیم مصنوعات کی قیمتوں میں اضافے کا نوٹیفکیشن جاری کردیا گیا جس کے مطابق پیٹرول کی قیمت میں 4 روپے فی لیٹر اضافہ کیا گیا ہے۔اس کے علاوہ ہائی اسپیڈ ڈیزل کی قیمت میں 2 روپے فی لیٹر اور لائٹ ڈیزل کی قیمت میں 8 روپے 82 پیسے فی لیٹر کا اضافہ کیا گیا ہے۔نوٹیفکیشن کے مطابق مٹی کے تیل کی قیمت میں 7 روپے 5 پیسے فی لیٹر اضافہ کیا گیا ہے۔نوٹیفکیشن کے مطابق پیٹرولیم مصنوعات کی نئی قیمتوں کا اطلاق گزشتہ رات 12 بجے سے ہوگا۔پیٹرولیم مصنوعات کی قیمتوں میں اضافے کے بعد پیٹرول کی نئی قیمت 127.30 روپے فی لیٹر ہوگئی ہے جب کہ ہائی اسپیڈ ڈیزل 122.4، مٹی کا تیل 99.31 اور لائٹ ڈیزل 99.51 روپے فی لیٹر ہوگیا۔دوسری جانب حکومت نےمہنگائی کے ستائے عوام پر ایک مرتبہ پھر ایل پی جی بم گراتے ہوئے فی کلو قیمت میں 29 روپے 10 پیسے کا اضافہ کردیا ہے۔آئل اینڈ گیس ریگولیٹری اتھارٹی(اوگرا) کی جانب سے جاری کردہ نوٹیفکیشن کے مطابق ایل پی جی کا 11.8 کلو کا گھریلو سلنڈر 343 روپے مہنگا ہوگیا ہے۔نوٹیفکیشن کے مطابق ایل پی جی کی نئی قیمتوں کا اطلاق اکتوبر 2021 سے ہوگا ،نئی قیمت 203 روپے 69 پیسے فی کلو مقرر کردی گئی ہے۔اوگرا کے نوٹیفکیشن میں مزید بتایا گیا کہ ستمبر کیلئے ایل پی جی کی فی کلو قیمت 174 روپے 58 پیسے مقرر تھی ،گھریلو سلنڈر کی نئی قیمت 2403 روپے مقرر کردی گئی ہے جبکہ ستمبر کیلئے ایل پی جی کے گھریلو سلنڈر کی قیمت 2060 روپے 15 پیسے مقرر تھی۔قبل ازیں دو روز پہلے حکومت نے مہنگائی کا ایک اور جھٹکا لگاتے ہوئے ایل پی جی کی قیمت میں 20 روپے فی کلوگرام کا اضافہ کیا تھا جس کے بعد ایل پی جی175روپے فی کلو سے بڑھ کر 195روپے فی کلو ہوگئی تھی۔فی کلوگرام گیس کی قیمت میں اضافہ کے بعد گھریلو سلنڈر2060سے بڑھ کر 2300 ، کمرشل سلنڈر 7925روپے سے بڑھ کر8853 روپے ہو گیا تھا۔قیمتوں میں اضافے کے بعدگلگت بلتستان اورپہاڑی علاقوں میں ایل پی جی کی قیمت 225روپے فی کلو ہو گئی تھی جبکہ گھریلو سلنڈر 2655روپے کا ہوگیا تھا ، کمر شل سلنڈر 10215روپے میں دستیاب تھا۔,145.82,142.62,0.227504625916481,0.3597793579101562,0.0612656511366367,0.2353352755308151,0.1161150783300399,0.38109347224235535,0.3643358647823334,0.14835834503173828,0.0686403289437294,0.03757200017571449
65,65,65,65,16/09/2021,https://jang.com.pk/news/985162,285,مہنگائی کی نئی لہر کا خدشہ، پٹرول اور ڈیزل5، مٹی کا تیل 5.46، لائٹ ڈیزل 5.92 روپے فی لٹر مہنگا,( نمائندہ جنگ ) پٹرولیم مصنوعات کی قیمتوں میں ہوشربا اضافے سے مہنگائی کی نئی لہر کاخدشہ ، پٹرول اور ڈیزل5، مٹی کا تیل 5.46، لائٹ ڈیزل5.92 روپے فی لٹر مہنگا ہوگیا۔پٹرول 123.30، ہائی سپیڈ ڈیزل120.4، مٹی کا تیل 92.26اور لائٹ ڈیزل آئل کی قیمت 90.69روپے لٹر ہو گئی ، قیمتوں کا اطلاق شروع ، پٹرول ایک ، ڈیزل کی قیمت میں ساڑھے 10روپے فی لٹر اضافے کی تجویز تھی ،قیمتوں میں ردوبدل پٹرولیم لیوی ، جی ایس ٹی کی بنیاد پرہوا ۔تفصیلات کے مطابق وفاقی حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کر دیا ہے، پیٹرول کی قیمت میں 5روپے فی لٹر ، ہائی سپیڈڈیزل کی قیمت میں پانچ روپے ایک پیسے فی لٹر ، مٹی کے تیل کی قیمت میں پانچ روپے 46 پیسے فی لٹر اورلائیٹ ڈیز ل آئل کی قیمت میں پانچ روپے 92پیسے فی لٹر اضافہ کر دیا گیا ہے۔ وزارت خزانہ کے اعلامیہ کے مطابق نئی قیمتوں کا اطلاق 16ستمبر سے ہو گیا ہے، جس کے بعد پیٹرول کی نئی قیمت 123روپے 30پیسے فی لٹر ، ہائی سپیڈ ڈیزل کی قیمت 120روپے 4پیسے فی لٹر، مٹی کے تیل کی قیمت 92روپے26پیسے فی لٹراور لائیٹ ڈیزل آئل کی قیمت 90روپے 69پیسے فی لٹر ہو گئی ہے۔ ذرائع کے مطابق اوگرا نے پٹرول کی قیمت میں ایک روپے فی لٹر اضافے کی تجویز دی تھی جبکہ اوگرا کی جانب سے ہائی سپیڈ ڈیزل کی قیمت میں ساڑھے 10روپے فی لٹر، مٹی کے تیل کی قیمت میں ساڑھے پانچ روپے اور لائیٹ ڈیزل آئل کی قیمت میں بھی ساڑھے پانچ روپے فی لٹر اضافے کی تجویز دی گئی ہے۔ ذرائع نے بتایا کہ پیٹرولیم مصنوعات کی قیمتوں میں ردوبدل پیٹرولیم لیوی اور جی ایس ٹی کی بنیاد پر کیا گیا ہے۔ ,145.82,142.62,0.0231131985783576,0.1444634944200515,0.0550663657486438,0.6688979864120483,0.108458936214447,0.21975819766521454,0.5403421521186829,0.10508208721876144,0.06581057608127594,0.06900694966316223
66,66,66,66,01/09/2021,https://jang.com.pk/news/978296,136,پٹرول‘ڈیزل‘مٹی کے تیل کی قیمتوں میں 1.50روپے لیٹر کمی, (اے پی پی)وفاقی حکومت نے پٹرولیم مصنوعات کی قیمتوں میں کمی کا نوٹیفکیشن جاری کر دیا‘پٹرول کی قیمت میں ایک روپے 50 پیسے، ہائی اسپیڈ ڈیزل ایک روپے 50 پیسے، مٹی کا تیل ایک روپے 50 پیسے اور لائٹ ڈیزل آئل کی قیمت میں ایک روپے کمی کر دی گئی ہے۔ نوٹیفکیشن کے مطابق پٹرول کی قیمت میں ڈیڑھ روپے کمی کر دی گئی جس کے بعد پٹرول کی قیمت 119 روپے 80 پیسے سے کم ہو کر 118 روپے 30 پیسے، ہائی اسپیڈ ڈیزل کی قیمت 116 روپے 53 پیسے سے کم ہو کر 115 روپے 03 پیسے، مٹی کا تیل 88.30 روپے سے کم ہو کر 86.80 روپے جبکہ لائٹ ڈیزل کی قیمت 85.77 روپے سے کم ہو کر 84.77 روپے ہو گئی۔ نئی قیمتوں کا اطلاق (آج) بدھ یکم ستمبر سے ہو گا۔,137.79,134.48,0.1771386116743087,0.351255863904953,0.1968322992324829,0.2219008654356002,0.0528723523020744,0.240327849984169,0.48114779591560364,0.15309137105941772,0.06761753559112549,0.05781551077961922
67,67,67,67,16/08/2021,https://jang.com.pk/news/970926,114,مٹی کے تیل اور لائٹ ڈیزل کی قیمت میں اضافہ، پٹرول کی قیمت برقرار ,  (اے پی پی)وزارت خزانہ نے پیٹرول اور ہائی اسپیڈ ڈیزل کی قیمتوں کو برقرار رکھا ہے تاہم مٹی کے تیل کی قیمت میں 0.81 روپے فی لیٹر اور لائٹ ڈیزل کی قیمت میں 1.10 روپے فی لیٹر اضافہ کا نوٹیفکیشن جاری کیا ہے۔ اتوار کو وزارت خزانہ کی جانب سے جاری کئے گئے نوٹیفکیشن کے مطابق پیٹرول کی قیمت 119.80 روپے فی لیٹر اور ہائی اسپیڈ ڈیزل کی قیمت 116.53 روپے فی لیٹر برقرار رکھی گئی ہے۔ پیر 16 اگست 2021ء سے مٹی کے تیل کی قیمت 0.81 روپے فی لیٹر اضافہ سے 88.30 روپے فی لیٹر جبکہ لائٹ ڈیزل کی قیمت 1.10روپے فی لیٹر اضافہ سے 85.77روپے فی لیٹر مقرر کی گئی ہے۔,127.3,122.04,0.0555969215929508,0.2308146506547927,0.1631596684455871,0.4231993556022644,0.1272294223308563,0.26830142736434937,0.4906730353832245,0.15657734870910645,0.04700814560055733,0.03744012862443924
68,68,68,68,01/08/2021,https://jang.com.pk/news/964508,191,آج سے ایک لٹر پٹرول 119.80 روپے ملے گا، مٹی کا تیل بھی مہنگا , (نمائند ہ جنگ)پیٹرول ایک روپے 71 پیسے فی لیٹر مہنگا ہوگیا،وزارت خزانہ نے نوٹیفکیشن جاری کر دیا جس کے مطابق پیٹرول کی نئی قیمت 119 روپے 80 پیسے فی لیٹر مقرر کی گئی ہے جبکہ مٹی کے تیل کی قیمت میں 35پیسے فی لیٹر کا اضافہ کیا گیا ہے۔مٹی کے تیل کی نئی قیمت 87 روپے 49 پیسے فی لیٹر ہوگی۔جبکہ ہائی اسپیڈ ڈیزل اور لائٹ ڈیزل کی قیمتیں برقرار رہیں گی، وزارت خزانہ کے اعلامیہ کے مطابق پٹرولیم مصنوعات کی نئی قیمتوں کا اطلاق آج رات 12بجے سے ہوگا۔گزشتہ ڈیڑھ ماہ میں مسلسل چوتھی بار پیٹرولیم مصنوعات مہنگی ہو گئیں۔ 16جون سے اب تک پیٹرولیم مصنوعات 11روپے 24 پیسے تک فی لیٹر مہنگی فی لیٹر پیٹرول ملکی تاریخ کی بلند ترین سطح 119 روپے 80 پیسے کا ہوگیا ڈیڑھ ماہ میں پیٹرول کی قیمت میں فی لٹر 11 روپے 24 پیسے اضافہ کیا گیا جبکہ اسی عرصے میں ہائی اسپیڈ ڈیزل فی لیٹر 5 روپے 77 پیسے مہنگا کیا گیالائٹ ڈیزل کی قیمت میں فی لٹر 7 روپے 02 پیسے اضافہ کیا گیا ۔16 جون سے اب تک مٹی کے تیل کی قیمت فی لیٹر 7 روپے 49 پیسے بڑھی۔ ,123.3,120.04,0.0990623757243156,0.2823312878608703,0.1714294701814651,0.3195816874504089,0.1275951415300369,0.39176854491233826,0.45725780725479126,0.0865291878581047,0.03247590363025665,0.03196859732270241
69,69,69,69,16/07/2021,https://jang.com.pk/news/957167,843,پٹرول، ڈیزل، LPG مزید مہنگے، پٹرول 5.40، ڈیزل 2.54، لائٹ ڈیزل 1.27، مٹی کا تیل 1.39 روپے فی لٹر بڑھ گیا، LPG پانچ روپے مہنگی,کراچی، (جنگ نیوز، خبر ایجنسی) پٹرول، ڈیزل، LPG مزید مہنگے ،پٹرول 5.40، ڈیزل 2.54، لائٹ ڈیزل 1.27، مٹی کا تیل 1.39 روپے فی لٹر بڑھ گیا، LPG پانچ روپے مہنگی ہوگئی جس کے بعدفی لیٹر پٹرول 118.09، ڈیزل 116.53، لائٹ ڈیزل 84.67، مٹی کا تیل 87.14 روپے ، LPG گھریلو سلنڈر1950، کمرشل 7490روپے ہوگیا۔حکومت کاکہناہےکہ وزیراعظم نے سفارش کے برعکس عوام کو حددرجہ ریلیف دیا، پٹرولیم مصنوعات علاقے میں سب سے سستی ہیں جس پر اپوزیشن کا کہنا ہے کہ یہ تباہی سرکار کا منی بجٹ ہے، اپوزیشن جماعتوں نےحکومتی فیصلہ کیخلاف آج ایوانوں میں سخت احتجاج کا فیصلہ بھی کیا۔شہباز گل کاکہناہےکہ اوگرا سفارشات کے برعکس قیمتیں نہ بڑھاکر عوام کو ریلیف دینے کے نتیجے میں پڑنے والا بوجھ حکومت برداشت کریگی،جس پرشہباز شریف کاکہناتھاکہ پٹرول کی قیمتیں تاریخ کی بلند ترین سطح پر ہیں، شیری رحمان کاکہناتھاکہ عید پر حکومت نے یہ ریلیف دیا ہے؟وزارت خزانہ کی طرف سے جمعرات کو جاری نوٹیفیکیشن میں بتایا گیاہے کہ عوام کوزیادہ سے زیادہ ریلیف دینے کیلئے حکومت اپریل 2021سے پٹرولیم مصنوعات کی قیمتوں میں کمی کرتی چلی آرہی ہے، بین الاقوامی منڈیوں میں تیل کی قیمتوں میں اضافہ کے باوجود حکومت نے اضافہ کا سارابوجھ عوام پرنہ ڈالنے کافیصلہ کیا، اس مقصد کیلئے حکومت نے سیلزٹیکس کی شرح اورپٹرولیم ڈیوٹی کی اس طرح سے ایڈجسٹمنٹ کی کہ جس سے عام صارفین کوزیادہ سے زیادہ ریلیف فراہم ہو۔وزارت خزانہ کے مطابق یہ بات بھی قابل غورہے کہ آئل اینڈگیس ریگولیٹری اتھارٹی نے پٹرول کی قیمت میں 11.50 روپے فی لیٹر اضافہ کی سفارش کی تھی تاہم عوام کو زیادہ سے زیادہ ریلیف فراہم کرنے کیلئے وزیراعظم نے صرف 5.40 روپے فی لیٹر اضافہ کی منظوری دی۔وزارت خزانہ کے مطابق 16 جولائی (جمعہ) سے پٹرول کی فی لیٹرقیمت میں 5.40 روپے، ہائی اسپیڈ ڈیزل 2.54 روپے، کیروسین آئل 1.39 روپے اورلائٹ ڈیزل کی قیمت میں 1.27 روپے فی لیٹر اضافہ کردیا گیاہے، قیمتوں میں اضافہ کے بعد فی لیٹرپٹرول کی قیمت 118.09 روپے، ہائی اسپیڈ ڈیزل 116.53روپے، کیروسین آئل 87.14 روپے اورلائٹ ڈیزل کی قیمت 84.67روپے فی لیٹرہوگئی ہے۔دوسری جانب ایل پی جی کی قیمت میں بھی 5روپے فی کلو کا اضافہ کر دیا گیا ہے،چیئرمین ایل پی جی ڈسٹری بیوٹرز عرفان کھوکھر نے بتایا ہے کہ ایل پی جی 165 روپے کلو میں فروخت کی جا رہی ہے اور گھریلو سلنڈر 60 روپے اضافے کے بعد 1950 روپے میں فروخت ہو رہا ہےجبکہ کمرشل سلنڈر کی قیمت میں 225 روپے اضافہ کر دیا گیا ہے اور کمرشل سلنڈر 7490 روپے میں فروخت کیا جارہا ہے۔چیئرمین ایل پی جی ڈسٹری بیوٹرز کا کہنا تھا کہ موجودہ حالات میں لوکل پیداوار میں اضافہ نا گزیر ہے، گیس قیمتوں میں اضافے اور چھاپوں کے خلاف31 جولائی کو ہڑتال کریں گے۔ادھر وزیر اعظم کے معاون خصوصی ڈاکٹر شہباز گل نے کہا ہے کہ وزیراعظم عمران خان نے پٹرولیم مصنوعات کی قیمتوں کے حوالے سے اوگرا کی سفارشات کے برعکس عوام کو حد درجہ ریلیف فراہم کرنے کا فیصلہ کیا ، عالمی منڈی میں گزشتہ کئی ماہ سے پٹرولیم مصنوعات کی بڑھتی ہوئی قیمتوں کے پیش نظر اوگرا کی جانب سے پٹرول کی قیمت میں 11.40 روپے فی لیٹر اضافے کی تجویز دی گئی تھی۔وزیر اعظم نے عوامی مفاد میں پٹرول کی قیمت میں محض 5.40 روپے فی لیٹر اضافے کی منظوری دی ہے، اوگرا تجویز کے مطابق پٹرول کی قیمتوں میں اضافہ نہ کرنے اور عوام کو زیادہ سے زیادہ ریلیف فراہم کرنے کی غرض سے کیے جانے والے اس فیصلے کے نتیجے میں پڑنے والا بوجھ حکومت خود برادشت کرے گی۔وزیر مملکت برائے اطلاعات و نشریات فرخ حبیب نے کہا ہے کہ پٹرولیم مصنوعات کی قیمتیں عالمی سطح پر بڑھ رہی ہیں، خطے کے دیگر ممالک کی نسبت پاکستان میں پٹرول سستا ہے،ایک پروگرام میں ان کاکہناتھاکہ ہم گزشتہ 4 سے 5ماہ کے دوران بتدریج پٹرولیم لیوی کو کم کرتے رہے اور ایک وقت ایسا بھی آیا کہ پٹرولیم لیوی بالکل ختم کر دی گئی، بھارت میںپٹرول 220روپے فی لیٹر جبکہ بنگلہ دیش میں 170روپے فی لیٹر ہے۔دوسری جانب اپوزیشن جماعتوں نے اضافے کو مستردکرتے ہوئے حکومتی فیصلہ کے خلاف آج (جمعہ کو) پارلیمینٹ کے دونوں ایوانوں میں سخت احتجاج کا فیصلہ کرلیا، اپوزیشن نے واضح کیا کہ عالمی منڈی میں تیل کی قیمتیں 60ڈالر فی بیرل ہے،تباہی سرکار 118روپے فی لیٹر فروخت کر رہی ہے، اپوزیشن کے دور میں عالمی منڈی میں تیل کی قیمت 120 ڈالر ملک میں 63 روپے لیٹر تھی ۔نائب صدر پیپلز پارٹی سینیٹر شیری رحمان نے پٹرول کی قیمت میںاضافہ کو مسترد کرتے ہوئے کہا کہ عید سے پہلے تیل کی قیمتوں میں ہوشربا اضافہ قابل افسوس ہے،کیا حکومت نے عوام کو عید پر یہ ریلیف دیا ہے؟ تباہی سرکار منی بجٹ پیش کر کہ کہتی ہے عوام کو ریلیف دیا ہے؟پہلے ہی مہنگائی کی مجموعی شرح 12 فیصد سے تجاوز کر گئی ہے۔پٹرولیم لیوی کا ہدف حاصل کرنے کے لئے عوام کو مہنگائی کی دلدل میں دھکیلا جا رہا،حکومت تیل کی قیمتوں میں اضافے کا فیصلہ واپس لے۔قائد حزب اختلاف شہباز شریف نے کہا کہ پی ٹی آئی حکومت نے مہنگائی کے ظلم کا آج ایک اور ریکارڈ قائم کیا ہے،پٹرول کی قیمتیں تاریخ کی بلند ترین سطح پر ہیں۔,118.3,115.03,0.0851246416568756,0.3115172386169433,0.0898686721920967,0.4070309996604919,0.1064584404230117,0.4611927270889282,0.3594140112400055,0.13392911851406097,0.026241904124617577,0.01922231912612915
70,70,70,70,01/07/2021,https://jang.com.pk/news/950013,166,پٹرول 2 اور ڈیزل ایک روپے 44 پیسے مزید مہنگا کردیا گیا,(نمائندہ جنگ) وفاقی حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کردیا۔ وزرات خزانہ کے مطابق پیٹرول کی فی لیٹر قیمت میں 2 روپے اضافہ کے بعد نئی قیمت 112 روپے 69 پیسےہوگی۔ ہائی اسپیڈ ڈیزل کی قیمت میں ایک روپے 44 پیسے فی لیٹر اضافے کے بعد نئی قیمت 113 روپے 99 پیسےمقرر ہوگی مٹی کے تیل کی قیمت میں 3 روپے 86 پیسے فی لیٹر اضافہ کیا جس کے بعد نئی قیمت 85 روپے 75 پیسے فی لیٹر ہوگی جبکہ لائٹ ڈیزل آئل کی قیمت میں 3 روپے 72 پیسے فی لیٹر اضافے سے نئی قیمت 83 روپے 40 پیسے ہوگی۔ وزرات خزانہ کا کہنا ہے کہ حکومت نے موجودہ مالی سال کے دوران پیٹرولیم مصنوعات پر 252 ارب روپے کی سبسڈی دی اور یہ سبسڈی پیٹرولیم ڈویلپمنٹ لیوی کم وصول کرکے دی گئی جبکہ بجٹ میں پیٹرولیم ڈویلپمنٹ لیوی 30 روپے فی لیٹر مقرر کی گئی تھی۔ نوٹیفکیشن کے مطابق پیٹرولیم مصنوعات کی نئی قیمتوں کا اطلاق رات 12 بجے سے ہوگیا ہے۔,119.8,116.53,0.0937264710664749,0.3441651165485382,0.0953436344861984,0.3692286014556885,0.0975362062454223,0.31446021795272827,0.45128780603408813,0.1403285413980484,0.06320655345916748,0.030716853216290474
71,71,71,71,16/06/2021,https://jang.com.pk/news/942820,115,پیٹرولیم مصنوعات کی قیمتوں میں اضافہ،اطلاق آج سے ہوگا , ( نمائندہ جنگ ) حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں ا ضافہ کر دیا ہے جس کا اطلاق آج سے ہوگا ، پیٹرول کی قیمت میں 2روپے 13پیسے فی لٹر ، ہائی اسپیڈ ڈیزل ایک روپے 79پیسے فی لٹر ، مٹی کا تیل ایک روپے 89پیسے فی لٹر اور لائٹ ڈیزل آئل کی قیمت میں 2روپے3پیسے فی لٹر اضافہ کیا گیا ہے، وزارت خزانہ کے اعلامیہ کے مطابق پیٹرول کی نئی قیمت 110روپے 69پیسے فی لٹر ، ہائی اسپیڈ ڈیزل 112روپے 55پیسے فی لٹر ، مٹی کا تیل 81روپے89پیسے فی لٹر اور لائٹ ڈیزل آئل کی قیمت 79روپے 68پیسےفی لٹر ہوگئی ہے، نئی قیمتوں کا اطلاق آج 16جون سے آئندہ پندرہ روز کیلئے ہوگا۔,119.8,116.53,0.070753701031208,0.3794443309307098,0.1158388406038284,0.3257243931293487,0.1082386747002601,0.15760551393032074,0.4446062743663788,0.25076931715011597,0.09910830110311508,0.04791061207652092
72,72,72,72,01/06/2021,https://jang.com.pk/news/935195,124,حکومت کا پیٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا فیصلہ ,(نمائندہ جنگ)وفاقی حکومت نے پیٹرولیم مصنوعات کی قیمتوں کو موجودہ سطح پر برقرار رکھنے کا فیصلہ کیاہے، وزارت خزانہ کے اعلامیہ کے مطابق وزیراعظم نے فیصلہ کیا ہےپیٹرولیم مصنوعات کی قیمتوں کو 17مئی کی سطح پر ہی برقراررکھا جائےگا، حکومت نے 16اپریل 2021 سے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ نہیں کیا اور سیلز ٹیکس اور پیٹرولیم لیوی کو ایڈجسٹ کیا، عام آدمی کو زیادہ سے زیادہ ریلیف فراہم کیاگیا اور اشیائے ضروریہ کی قیمتوں میں زیادہ اضافہ دیکھنے میں نہیں آیا ، اعلامیہ کے مطابق یکم جون سے 15جون کے دوروان پیٹرول کی قیمت 108روپے56پیسے فی لٹر، ہائی سپیڈ ڈیزل 110روپے76پیسے فی لٹر ، مٹی کا تیل 80روپے فی لٹر اور لائیٹ ڈیزل آئل کی قیمت 77روپے65پیسے فی لٹر برقرار رہے گی ۔,118.09,116.53,0.0583775453269481,0.1974965929985046,0.2409979104995727,0.384250283241272,0.1188776344060897,0.11146876215934753,0.34902554750442505,0.3271036148071289,0.1269139051437378,0.08548813313245773
